"Genotype","Plot.ID","Plant","Side","num_whorls","w1","w2","w3","w4","root_angle_deg","stalk_width_cm","single_root_width_cm","spread_width_cm","root_heightonstalk_cm"
"Tzi8","1384","09","A",2,8,8,0,0,36.200132017453,2.31487851270095,0.593447202110688,13.2047116210578,7.44171063934225
"Tzi8","1384","06","A",1,5,0,0,0,51.2833484641964,1.81706212121212,0.496589242424242,8.43645606060606,2.64583333333333
"Tzi8","1352","08","A",2,6,0,0,0,20.5937853488662,1.8505267015358,0.628970916480661,8.45078655428591,8.77919179131825
"Tzi8","1270","08","A",2,7,2,0,0,34.3893177966388,1.5450312,0.508,7.3362312,4.2164
"Tzi8","1384","14","A",1,6,0,0,0,45.586786684005,2.29530306938354,0.57906693319577,7.49552231106526,2.54892636058808
"Tzi8","1384","07","A",1,7,0,0,0,47.1061606885161,1.8809035740379,0.383421951183145,5.6492248050457,1.75160660235287
"Tzi8","1352","01","A",2,2,0,0,0,16.6152046400712,1.61378686198566,0.508448057675346,9.79570962917513,13.7095908271657
"Tzi8","1352","02","A",2,2,0,0,0,16.7625820515554,1.51070728006218,0.525504274769607,10.3944557533587,14.7827454754062
"Tzi8","1352","07","A",2,3,0,0,0,16.3761890989049,2.22462679425837,0.838210127591707,11.5420111642743,15.7230861244019
"Tzi8","1384","10","A",1,6,0,0,0,46.161345131684,1.86212300789107,0.641582856258703,9.54539702924339,3.68443447315488
"Tzi8","1384","16","A",1,8,0,0,0,40.7860977018765,2.26139333716569,0.333900385973557,9.50989461005721,4.13703429963593
"Tzi8","1352","09","A",2,7,0,0,0,18.0278330621007,1.50350629874025,0.387157114031739,6.69792196106233,7.80893821235753
"Tzi8","1384","08","A",1,8,0,0,0,43.091020396935,1.99179528175678,0.395851959408751,7.31678630861096,2.8489737984142
"Tzi8","1352","12","A",2,5,0,0,0,30.0489840615003,1.59631604041321,0.519822000227041,7.65148688840958,5.21898058803496
"Tzi8","1270","12","A",1,7,0,0,0,52.9021450633261,2.07034163775886,0.680724272048776,7.3436518448439,1.96914748239252
"Tzi8","1270","03","A",2,4,1,0,0,46.5453942724946,1.57475602077759,0.467645731675324,4.73992733091977,1.36602130227189
"Tzi8","1384","15","A",1,8,0,0,0,36.4046094418388,1.93702974642571,0.418051943776951,11.0784322503484,6.12446097633233
"Tzi8","1352","06","A",2,1,0,0,0,16.169604067055,1.63332256532067,0.654768962787015,9.83854821852732,14.0172604908947
"Tzi8","1352","10","A",2,3,0,0,0,13.6658759675965,1.56052807347109,0.629565852640367,6.29883949071175,9.72513567104988
"Tzi8","1270","09","A",1,3,0,0,0,52.3243856596097,2.22504,0.635,7.56962333333333,2.06375
"Tzi8","1270","01","A",1,6,0,0,0,35.1473544142239,1.76526800451742,0.789847102771262,5.5716271392581,2.67548431934671
"Tzi8","1270","06","A",1,4,0,0,0,55.6951449820821,1.95485991006572,0.698868519159076,8.25141242937853,2.14766132441677
"Tzi8","1270","11","A",1,7,0,0,0,55.8290239773492,1.65968248964151,0.808878580435957,6.92179742388759,1.77310394523509
"Tzi8","1270","04","A",1,3,0,0,0,51.3766501272879,1.50535409090909,1.04549863636364,6.989445,2.19363636363636
"Tzi8","1270","13","A",2,6,2,0,0,55.0517117357263,1.87358828006088,0.841350837138508,6.88738203957382,1.75180745814307
"Tzi8","1352","03","A",2,4,0,0,0,79.8759119379695,1.75373377362788,0.71580306308358,4.79062741972216,0.253074470507857
"Tzi8","1270","10","A",1,6,0,0,0,48.4802902412411,2.35988547372233,0.634971255262324,7.41895930469422,2.24208953872618
"Tzi8","1352","04","A",2,2,0,0,0,24.2534567669461,1.30188599445058,0.540932895126748,7.25485062363622,6.55168233614396
"W64A","1288","04","A",1,7,0,0,0,52.0194831962641,1.56307692307692,0.390769230769231,6.77333333333333,2.01897435897436
"W64A","1288","10","A",2,3,6,0,0,42.0879862419275,1.56790723380737,0.458158918436324,6.02234253767829,2.45668856152881
"W64A","1288","06","A",1,6,0,0,0,46.131650058765,1.97738165896376,0.382112138165896,5.15933252250061,1.52918997810752
"W64A","1273","04","A",2,6,10,0,0,31.1246582193744,1.51735692307692,0.596265,6.45081846153846,4.07865384615385
"W64A","1358","08","A",1,6,0,0,0,54.6798212580097,1.03126015873016,0.356648253968254,3.22856174603175,0.806349206349206
"W64A","1358","10","A",1,6,0,0,0,23.7807188531532,1.89088888888889,0.551038888888889,4.74838888888889,3.175
"W64A","1273","07","A",2,6,8,0,0,27.2495813490079,1.77989670192906,0.397121966397013,6.44262227753578,4.5244243932794
"W64A","1288","09","A",1,6,0,0,0,53.0468654604795,1.69291950856457,0.535357579258404,6.12272555597521,1.62238119570772
"W64A","1288","07","A",1,7,0,0,0,34.1716725283963,1.83384057649667,0.422394678492239,6.19858558758315,3.1820399113082
"W64A","1358","04","A",2,4,5,0,0,60.8176514236291,1.60283318420043,0.472739358302442,5.88865703694235,1.21756359452895
"W64A","1358","05","A",2,5,6,0,0,44.422017034606,1.9848195,0.60988575,6.7790695,2.3495
"W64A","1349","05","A",1,6,0,0,0,43.0094460965375,1.75736831323142,0.436309441499577,4.74935315356841,1.60981793039871
"W64A","1349","01","A",2,6,9,0,0,42.9307327088378,1.76378060366879,0.262514312163512,5.01233720675291,1.6397476186996
"W64A","1358","11","A",2,4,5,0,0,28.2436591107762,1.8437625814773,0.369998618052836,4.91514015247484,2.91049588870719
"W64A","1358","01","A",1,9,0,0,0,25.9412907465759,2.1005466836181,0.17611212750783,5.56608049862011,3.46553381500202
"W64A","1358","07","A",1,7,0,0,0,41.0065279906798,1.12737749511309,1.11393696654313,1.42103042971558,0.168766054369247
"W64A","1273","09","A",2,5,2,0,0,37.7985073457239,1.5875,0.462552142857143,6.53142857142857,3.175
"W64A","1273","06","A",2,6,7,0,0,31.0295441854451,1.93154716227018,0.611244604316547,7.41356155075939,4.56834532374101
"W64A","1288","03","A",1,7,0,0,0,48.2358458111095,1.83497279069767,0.46133488372093,6.08799604651163,1.83116279069767
"W64A","1358","06","A",2,5,5,0,0,36.7532687839962,1.63546328006088,0.662424847792998,4.11215658295282,1.691400304414
"W64A","1288","01","A",2,6,7,0,0,28.321448839205,1.73233392184808,0.38680011061241,6.16278636914765,4.09276552296271
"W64A","1349","03","A",2,5,2,0,0,31.8207096033555,1.71663526811556,0.259796523355961,4.47900612184041,2.22771843042327
"W64A","1273","03","A",2,6,8,0,0,31.8630282570564,1.92951678657074,0.680988009592326,7.25925299760192,4.23840927258193
"W64A","1273","05","A",2,4,7,0,0,26.8164100828437,1.66867897727273,0.49609375,6.31392045454546,4.66779119318182
"W64A","1288","12","A",2,6,5,0,0,25.3548440794448,1.85894531431492,0.401274682897366,6.63848348278586,5.03031640570552
"W64A","1273","08","A",1,6,0,0,0,47.5972144538674,1.80730769230769,0.739188846153846,6.25230769230769,2.00269230769231
"W64A","1358","02","A",1,7,0,0,0,38.2551325279723,1.50467734999208,0.474068943663566,5.61526787533103,2.6158303343066
"W64A","1273","11","A",2,5,9,0,0,35.1169134774205,1.93484652278177,0.529928057553957,7.82293605115907,4.18764988009592
"W64A","1273","01","A",2,8,8,0,0,35.5038697803892,1.62228908822528,0.480990689224481,5.65998637447485,2.82999318723742
"W64A","1288","11","A",1,7,0,0,0,44.3098229632778,1.68055013232678,0.369610829103215,5.67530044687405,2.03870016052757
"W64A","1358","09","A",1,6,0,0,0,35.7323792960957,1.21644833333333,0.299331944444444,4.14450388888889,2.04611111111111
"W64A","1288","02","A",1,7,0,0,0,54.4181825902568,1.81655357142857,0.43609380952381,7.07798214285714,1.82940476190476
"W64A","1273","10","A",2,5,6,0,0,46.0540476561785,1.48132300903376,0.531347570875484,5.97530743932393,2.14125140502061
"W64A","1349","02","A",2,9,7,0,0,25.7073300595127,1.59102777777778,0.325261111111111,5.47158333333333,4.07458333333333
"W64A","1358","03","A",2,5,3,0,0,43.9730674928069,2.06658882352941,0.501127058823529,5.54041235294118,1.75558823529412
"W64A","1288","05","A",1,5,0,0,0,40.874884223485,1.78819175,0.484632,6.13794175,2.50825
"W64A","1349","10","A",1,7,0,0,0,40.5520715151684,1.35504205516072,0.332384429810263,5.44015213753233,2.3875812305753
"W64A","1349","11","A",1,8,0,0,0,28.0500033150482,1.79309819803655,0.339855945454079,5.8948078845513,3.84128367467255
"W64A","1273","02","A",2,6,7,0,0,26.7943745084339,1.73914652651838,0.490721344239239,8.03767719012547,6.22802472334283
"W64A","1349","07","A",1,8,0,0,0,34.4193700915859,1.65995487686133,0.301612558481963,4.43479041489539,2.00572351390505
"W64A","1349","06","A",1,7,0,0,0,36.109953970416,1.55618421052632,0.460342105263158,4.63513157894737,2.0921052631579
"W64A","1288","08","A",1,6,0,0,0,43.2863150514717,1.53482145833333,0.37417375,5.080238125,1.87854166666667
"W64A","1349","08","A",1,8,0,0,0,54.8147599864375,1.63881111135243,0.235668396933301,5.858996590144,1.50326868362183
"W64A","1349","04","A",1,8,0,0,0,33.628931094249,1.53248528264416,0.247592500650164,3.57423765278861,1.54632716268293
